id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2022-03-24 19:00:00;13952.81100000
SE;SUDESTE;2022-03-24 19:00:00;50983.14600000
N;NORTE;2022-03-24 20:00:00;6326.90600000
NE;NORDESTE;2022-03-24 20:00:00;12318.81800000
S;SUL;2022-03-24 20:00:00;13174.61899999
SE;SUDESTE;2022-03-24 20:00:00;50516.71899999
N;NORTE;2022-03-24 21:00:00;6266.32800000
NE;NORDESTE;2022-03-24 21:00:00;12717.27000000
S;SUL;2022-03-24 21:00:00;12815.79900000
SE;SUDESTE;2022-03-24 21:00:00;49983.31900000
N;NORTE;2022-03-24 22:00:00;6343.71399999
NE;NORDESTE;2022-03-24 22:00:00;12671.54900000
S;SUL;2022-03-24 22:00:00;12109.25700000
SE;SUDESTE;2022-03-24 22:00:00;48180.94600000
N;NORTE;2022-03-24 23:00:00;6337.97299999
NE;NORDESTE;2022-03-24 23:00:00;12191.35099999
S;SUL;2022-03-24 23:00:00;11054.26500000
SE;SUDESTE;2022-03-24 23:00:00;45566.86899999
N;NORTE;2022-03-25 00:00:00;6171.83000000
NE;NORDESTE;2022-03-25 00:00:00;11711.93000000
S;SUL;2022-03-25 00:00:00;10134.52800000
SE;SUDESTE;2022-03-25 00:00:00;42899.80300000
N;NORTE;2022-03-25 01:00:00;5995.90400000
NE;NORDESTE;2022-03-25 01:00:00;11327.74299999
S;SUL;2022-03-25 01:00:00;9538.35700000
SE;SUDESTE;2022-03-25 01:00:00;40980.35400000
N;NORTE;2022-03-25 02:00:00;5846.00099999
NE;NORDESTE;2022-03-25 02:00:00;10960.25800000
S;SUL;2022-03-25 02:00:00;9202.44800000
SE;SUDESTE;2022-03-25 02:00:00;39667.37500000
N;NORTE;2022-03-25 03:00:00;5740.98200000
NE;NORDESTE;2022-03-25 03:00:00;10801.53400000
S;SUL;2022-03-25 03:00:00;9101.70300000
SE;SUDESTE;2022-03-25 03:00:00;39028.12899999
N;NORTE;2022-03-25 04:00:00;5654.78300000
NE;NORDESTE;2022-03-25 04:00:00;10707.27599999
S;SUL;2022-03-25 04:00:00;9197.13000000
SE;SUDESTE;2022-03-25 04:00:00;39065.24999999
N;NORTE;2022-03-25 05:00:00;5628.83000000
NE;NORDESTE;2022-03-25 05:00:00;10379.85299999
S;SUL;2022-03-25 05:00:00;9769.67700000
SE;SUDESTE;2022-03-25 05:00:00;40319.65100000
N;NORTE;2022-03-25 06:00:00;5305.79300000
NE;NORDESTE;2022-03-25 06:00:00;9934.56799999
S;SUL;2022-03-25 06:00:00;10820.16000000
SE;SUDESTE;2022-03-25 06:00:00;41506.16999999
N;NORTE;2022-03-25 07:00:00;5265.42299999
NE;NORDESTE;2022-03-25 07:00:00;10254.57700000
S;SUL;2022-03-25 07:00:00;11759.51800000
SE;SUDESTE;2022-03-25 07:00:00;43384.27500000
N;NORTE;2022-03-25 08:00:00;5507.07600000
NE;NORDESTE;2022-03-25 08:00:00;10714.97600000
S;SUL;2022-03-25 08:00:00;12573.72400000
SE;SUDESTE;2022-03-25 08:00:00;45669.50199999
N;NORTE;2022-03-25 09:00:00;5681.90100000
NE;NORDESTE;2022-03-25 09:00:00;10923.31000000
S;SUL;2022-03-25 09:00:00;12750.80500000
SE;SUDESTE;2022-03-25 09:00:00;47058.31300000
N;NORTE;2022-03-25 10:00:00;5782.23200000
NE;NORDESTE;2022-03-25 10:00:00;11189.83400000
S;SUL;2022-03-25 10:00:00;12995.89800000
SE;SUDESTE;2022-03-25 10:00:00;48026.10200000
N;NORTE;2022-03-25 11:00:00;5674.00199999
NE;NORDESTE;2022-03-25 11:00:00;11184.97199999
S;SUL;2022-03-25 11:00:00;12737.93800000
SE;SUDESTE;2022-03-25 11:00:00;48232.87200000
N;NORTE;2022-03-25 12:00:00;5606.36400000
NE;NORDESTE;2022-03-25 12:00:00;11025.90100000
S;SUL;2022-03-25 12:00:00;11358.91300000
SE;SUDESTE;2022-03-25 12:00:00;47518.43299999
N;NORTE;2022-03-25 13:00:00;5831.53999999
NE;NORDESTE;2022-03-25 13:00:00;11388.37500000
S;SUL;2022-03-25 13:00:00;11669.43700000
SE;SUDESTE;2022-03-25 13:00:00;49041.58500000
N;NORTE;2022-03-25 14:00:00;6149.67299999
NE;NORDESTE;2022-03-25 14:00:00;11709.83100000
S;SUL;2022-03-25 14:00:00;12088.65400000
SE;SUDESTE;2022-03-25 14:00:00;50174.91099999
N;NORTE;2022-03-25 15:00:00;6260.56300000
NE;NORDESTE;2022-03-25 15:00:00;11901.02499999
S;SUL;2022-03-25 15:00:00;12397.13900000
SE;SUDESTE;2022-03-25 15:00:00;50649.73800000
N;NORTE;2022-03-25 16:00:00;6242.87399999
NE;NORDESTE;2022-03-25 16:00:00;11883.41100000
S;SUL;2022-03-25 16:00:00;12676.94800000
SE;SUDESTE;2022-03-25 16:00:00;50051.32700000
N;NORTE;2022-03-25 17:00:00;6189.07100000
NE;NORDESTE;2022-03-25 17:00:00;11611.84800000
S;SUL;2022-03-25 17:00:00;12716.74299999
SE;SUDESTE;2022-03-25 17:00:00;48455.19100000
N;NORTE;2022-03-25 18:00:00;6168.84399999
NE;NORDESTE;2022-03-25 18:00:00;12164.57000000
S;SUL;2022-03-25 18:00:00;12974.25700000
SE;SUDESTE;2022-03-25 18:00:00;50112.52000000
N;NORTE;2022-03-25 19:00:00;6294.65300000
NE;NORDESTE;2022-03-25 19:00:00;12114.42400000
S;SUL;2022-03-25 19:00:00;13610.19700000
SE;SUDESTE;2022-03-25 19:00:00;50752.48200000
N;NORTE;2022-03-25 20:00:00;6262.42200000
NE;NORDESTE;2022-03-25 20:00:00;11835.91100000
S;SUL;2022-03-25 20:00:00;12718.67700000
SE;SUDESTE;2022-03-25 20:00:00;49984.73600000
N;NORTE;2022-03-25 21:00:00;6273.64400000
NE;NORDESTE;2022-03-25 21:00:00;12237.90600000
S;SUL;2022-03-25 21:00:00;12297.90000000
SE;SUDESTE;2022-03-25 21:00:00;49312.65300000
N;NORTE;2022-03-25 22:00:00;6343.92600000
NE;NORDESTE;2022-03-25 22:00:00;12258.43899999
S;SUL;2022-03-25 22:00:00;11658.62000000
SE;SUDESTE;2022-03-25 22:00:00;47534.82399999
N;NORTE;2022-03-25 23:00:00;6278.53400000
NE;NORDESTE;2022-03-25 23:00:00;12077.81999999
S;SUL;2022-03-25 23:00:00;10809.70500000
SE;SUDESTE;2022-03-25 23:00:00;45725.15900000
N;NORTE;2022-03-26 00:00:00;6248.92999999
NE;NORDESTE;2022-03-26 00:00:00;11616.06800000
S;SUL;2022-03-26 00:00:00;9955.19200000
SE;SUDESTE;2022-03-26 00:00:00;43651.96699999
N;NORTE;2022-03-26 01:00:00;6113.14699999
NE;NORDESTE;2022-03-26 01:00:00;11215.01900000
S;SUL;2022-03-26 01:00:00;9313.86799999
SE;SUDESTE;2022-03-26 01:00:00;41532.53800000
N;NORTE;2022-03-26 02:00:00;5996.10300000
NE;NORDESTE;2022-03-26 02:00:00;10979.05000000
S;SUL;2022-03-26 02:00:00;8897.57100000
SE;SUDESTE;2022-03-26 02:00:00;40158.53799999
N;NORTE;2022-03-26 03:00:00;5950.14300000
NE;NORDESTE;2022-03-26 03:00:00;10934.98900000
S;SUL;2022-03-26 03:00:00;8711.03500000
SE;SUDESTE;2022-03-26 03:00:00;39253.87400000
N;NORTE;2022-03-26 04:00:00;5824.76200000
NE;NORDESTE;2022-03-26 04:00:00;10883.02900000
S;SUL;2022-03-26 04:00:00;8649.35299999
SE;SUDESTE;2022-03-26 04:00:00;38974.45799999
N;NORTE;2022-03-26 05:00:00;5752.95499999
NE;NORDESTE;2022-03-26 05:00:00;10450.88399999
S;SUL;2022-03-26 05:00:00;8829.08299999
SE;SUDESTE;2022-03-26 05:00:00;39026.64000000
N;NORTE;2022-03-26 06:00:00;5480.90500000
NE;NORDESTE;2022-03-26 06:00:00;9833.85199999
S;SUL;2022-03-26 06:00:00;9083.59700000
SE;SUDESTE;2022-03-26 06:00:00;38633.42100000
N;NORTE;2022-03-26 07:00:00;5259.67999999
NE;NORDESTE;2022-03-26 07:00:00;9807.68000000
S;SUL;2022-03-26 07:00:00;9359.24599999
SE;SUDESTE;2022-03-26 07:00:00;39384.09100000
N;NORTE;2022-03-26 08:00:00;5274.52599999
NE;NORDESTE;2022-03-26 08:00:00;9926.18299999
S;SUL;2022-03-26 08:00:00;9634.64300000
SE;SUDESTE;2022-03-26 08:00:00;40679.61400000
N;NORTE;2022-03-26 09:00:00;5326.02299999
NE;NORDESTE;2022-03-26 09:00:00;9904.08599999
S;SUL;2022-03-26 09:00:00;9571.36100000
SE;SUDESTE;2022-03-26 09:00:00;41462.04400000
N;NORTE;2022-03-26 10:00:00;5325.65100000
NE;NORDESTE;2022-03-26 10:00:00;9963.56200000
S;SUL;2022-03-26 10:00:00;9619.74699999
SE;SUDESTE;2022-03-26 10:00:00;41856.32799999
N;NORTE;2022-03-26 11:00:00;5310.45800000
NE;NORDESTE;2022-03-26 11:00:00;10149.59100000
S;SUL;2022-03-26 11:00:00;9573.23600000
SE;SUDESTE;2022-03-26 11:00:00;42013.95100000
N;NORTE;2022-03-26 12:00:00;5289.39900000
NE;NORDESTE;2022-03-26 12:00:00;10086.55100000
S;SUL;2022-03-26 12:00:00;9109.78600000
SE;SUDESTE;2022-03-26 12:00:00;41958.79299999
N;NORTE;2022-03-26 13:00:00;5306.19300000
NE;NORDESTE;2022-03-26 13:00:00;10129.89900000
S;SUL;2022-03-26 13:00:00;9031.64800000
SE;SUDESTE;2022-03-26 13:00:00;42156.10599999
N;NORTE;2022-03-26 14:00:00;5466.89200000
NE;NORDESTE;2022-03-26 14:00:00;10443.98500000
S;SUL;2022-03-26 14:00:00;9172.86700000
SE;SUDESTE;2022-03-26 14:00:00;42649.40100000
N;NORTE;2022-03-26 15:00:00;5536.93799999
NE;NORDESTE;2022-03-26 15:00:00;10588.59899999
S;SUL;2022-03-26 15:00:00;9451.33199999
SE;SUDESTE;2022-03-26 15:00:00;43102.73200000
N;NORTE;2022-03-26 16:00:00;5557.51700000
NE;NORDESTE;2022-03-26 16:00:00;10799.86499999
S;SUL;2022-03-26 16:00:00;9927.47899999
SE;SUDESTE;2022-03-26 16:00:00;43772.82000000
N;NORTE;2022-03-26 17:00:00;5690.99399999
NE;NORDESTE;2022-03-26 17:00:00;11390.54800000
S;SUL;2022-03-26 17:00:00;10665.95699999
SE;SUDESTE;2022-03-26 17:00:00;44679.01100000
N;NORTE;2022-03-26 18:00:00;6026.34300000
NE;NORDESTE;2022-03-26 18:00:00;12574.16099999
S;SUL;2022-03-26 18:00:00;11822.89000000
SE;SUDESTE;2022-03-26 18:00:00;47918.97700000
N;NORTE;2022-03-26 19:00:00;6176.63900000
NE;NORDESTE;2022-03-26 19:00:00;12501.76999999
S;SUL;2022-03-26 19:00:00;12549.17600000
SE;SUDESTE;2022-03-26 19:00:00;48968.35400000
N;NORTE;2022-03-26 20:00:00;6228.44400000
NE;NORDESTE;2022-03-26 20:00:00;12329.09199999
S;SUL;2022-03-26 20:00:00;11646.75100000
SE;SUDESTE;2022-03-26 20:00:00;47766.63700000
N;NORTE;2022-03-26 21:00:00;6240.68799999
NE;NORDESTE;2022-03-26 21:00:00;12258.62600000
S;SUL;2022-03-26 21:00:00;10926.29999999
SE;SUDESTE;2022-03-26 21:00:00;46467.19600000
N;NORTE;2022-03-26 22:00:00;6231.10600000
NE;NORDESTE;2022-03-26 22:00:00;12031.01200000
S;SUL;2022-03-26 22:00:00;10146.50900000
SE;SUDESTE;2022-03-26 22:00:00;44493.01999999
N;NORTE;2022-03-26 23:00:00;6142.67200000
NE;NORDESTE;2022-03-26 23:00:00;11792.32599999
S;SUL;2022-03-26 23:00:00;9460.92500000
SE;SUDESTE;2022-03-26 23:00:00;42944.65099999
N;NORTE;2022-03-27 00:00:00;6098.56400000
NE;NORDESTE;2022-03-27 00:00:00;11472.95400000
S;SUL;2022-03-27 00:00:00;8764.66800000
SE;SUDESTE;2022-03-27 00:00:00;41224.11700000
N;NORTE;2022-03-27 01:00:00;6043.79899999
NE;NORDESTE;2022-03-27 01:00:00;11193.22000000
S;SUL;2022-03-27 01:00:00;8192.57200000
SE;SUDESTE;2022-03-27 01:00:00;39589.75799999
N;NORTE;2022-03-27 02:00:00;5907.56900000
NE;NORDESTE;2022-03-27 02:00:00;10893.32599999
S;SUL;2022-03-27 02:00:00;7821.37800000
SE;SUDESTE;2022-03-27 02:00:00;38311.14300000
N;NORTE;2022-03-27 03:00:00;5789.19900000
NE;NORDESTE;2022-03-27 03:00:00;10635.68500000
S;SUL;2022-03-27 03:00:00;7655.52299999
SE;SUDESTE;2022-03-27 03:00:00;37404.86800000
N;NORTE;2022-03-27 04:00:00;5668.39900000
NE;NORDESTE;2022-03-27 04:00:00;10475.17700000
S;SUL;2022-03-27 04:00:00;7555.56800000
SE;SUDESTE;2022-03-27 04:00:00;36835.64100000
N;NORTE;2022-03-27 05:00:00;5581.41800000
NE;NORDESTE;2022-03-27 05:00:00;9962.12400000
S;SUL;2022-03-27 05:00:00;7533.44400000
SE;SUDESTE;2022-03-27 05:00:00;36419.14200000
N;NORTE;2022-03-27 06:00:00;5251.06300000
NE;NORDESTE;2022-03-27 06:00:00;9128.73799999
S;SUL;2022-03-27 06:00:00;7402.44900000
SE;SUDESTE;2022-03-27 06:00:00;35231.82199999
N;NORTE;2022-03-27 07:00:00;5011.69299999
NE;NORDESTE;2022-03-27 07:00:00;8963.93500000
S;SUL;2022-03-27 07:00:00;7349.14900000
SE;SUDESTE;2022-03-27 07:00:00;34703.05199999
N;NORTE;2022-03-27 08:00:00;4899.69199999
NE;NORDESTE;2022-03-27 08:00:00;8821.86500000
S;SUL;2022-03-27 08:00:00;7366.52500000
SE;SUDESTE;2022-03-27 08:00:00;34990.67600000
N;NORTE;2022-03-27 09:00:00;4791.41599999
NE;NORDESTE;2022-03-27 09:00:00;8701.81100000
S;SUL;2022-03-27 09:00:00;7279.56700000
SE;SUDESTE;2022-03-27 09:00:00;35160.15999999
N;NORTE;2022-03-27 10:00:00;4752.76099999
NE;NORDESTE;2022-03-27 10:00:00;8574.37900000
S;SUL;2022-03-27 10:00:00;7444.55300000
SE;SUDESTE;2022-03-27 10:00:00;35419.28199999
N;NORTE;2022-03-27 11:00:00;4754.99600000
NE;NORDESTE;2022-03-27 11:00:00;8776.98600000
S;SUL;2022-03-27 11:00:00;7706.36299999
SE;SUDESTE;2022-03-27 11:00:00;36090.84600000
N;NORTE;2022-03-27 12:00:00;4801.54700000
NE;NORDESTE;2022-03-27 12:00:00;8909.05800000
S;SUL;2022-03-27 12:00:00;7364.11299999
SE;SUDESTE;2022-03-27 12:00:00;36418.66399999
N;NORTE;2022-03-27 13:00:00;4919.63899999
NE;NORDESTE;2022-03-27 13:00:00;8941.85299999
S;SUL;2022-03-27 13:00:00;7185.51200000
SE;SUDESTE;2022-03-27 13:00:00;36391.49800000
N;NORTE;2022-03-27 14:00:00;5091.83000000
NE;NORDESTE;2022-03-27 14:00:00;9228.28800000
S;SUL;2022-03-27 14:00:00;7330.02000000
SE;SUDESTE;2022-03-27 14:00:00;36687.39099999
N;NORTE;2022-03-27 15:00:00;5206.00300000
NE;NORDESTE;2022-03-27 15:00:00;9504.96699999
S;SUL;2022-03-27 15:00:00;7775.59600000
SE;SUDESTE;2022-03-27 15:00:00;37567.17000000
N;NORTE;2022-03-27 16:00:00;5365.88900000
NE;NORDESTE;2022-03-27 16:00:00;9812.31900000
S;SUL;2022-03-27 16:00:00;8624.20500000
SE;SUDESTE;2022-03-27 16:00:00;39165.53400000
N;NORTE;2022-03-27 17:00:00;5491.52200000
NE;NORDESTE;2022-03-27 17:00:00;10576.11100000
S;SUL;2022-03-27 17:00:00;9696.16700000
SE;SUDESTE;2022-03-27 17:00:00;41144.53599999
N;NORTE;2022-03-27 18:00:00;5810.63100000
NE;NORDESTE;2022-03-27 18:00:00;11710.20100000
S;SUL;2022-03-27 18:00:00;11218.79699999
SE;SUDESTE;2022-03-27 18:00:00;44833.11500000
N;NORTE;2022-03-27 19:00:00;6056.56799999
NE;NORDESTE;2022-03-27 19:00:00;11688.75799999
S;SUL;2022-03-27 19:00:00;12243.45500000
SE;SUDESTE;2022-03-27 19:00:00;45554.90800000
N;NORTE;2022-03-27 20:00:00;6127.84700000
NE;NORDESTE;2022-03-27 20:00:00;11592.86299999
S;SUL;2022-03-27 20:00:00;11787.55500000
SE;SUDESTE;2022-03-27 20:00:00;45113.33300000
N;NORTE;2022-03-27 21:00:00;6142.24000000
NE;NORDESTE;2022-03-27 21:00:00;11584.76699999
S;SUL;2022-03-27 21:00:00;11371.00600000
SE;SUDESTE;2022-03-27 21:00:00;44392.73199999
N;NORTE;2022-03-27 22:00:00;6102.63400000
NE;NORDESTE;2022-03-27 22:00:00;11627.11100000
S;SUL;2022-03-27 22:00:00;10764.52200000
SE;SUDESTE;2022-03-27 22:00:00;43232.42200000
N;NORTE;2022-03-27 23:00:00;6064.79500000
NE;NORDESTE;2022-03-27 23:00:00;11373.68800000
S;SUL;2022-03-27 23:00:00;10041.24699999
SE;SUDESTE;2022-03-27 23:00:00;41362.11499999
N;NORTE;2022-03-28 00:00:00;6041.29600000
NE;NORDESTE;2022-03-28 00:00:00;11023.40700000
S;SUL;2022-03-28 00:00:00;9557.57400000
SE;SUDESTE;2022-03-28 00:00:00;39589.14700000
N;NORTE;2022-03-28 01:00:00;5916.23300000
NE;NORDESTE;2022-03-28 01:00:00;10719.89700000
S;SUL;2022-03-28 01:00:00;9189.51000000
SE;SUDESTE;2022-03-28 01:00:00;38168.94200000
N;NORTE;2022-03-28 02:00:00;5797.89699999
NE;NORDESTE;2022-03-28 02:00:00;10448.56400000
S;SUL;2022-03-28 02:00:00;9003.55900000
SE;SUDESTE;2022-03-28 02:00:00;37221.95900000
N;NORTE;2022-03-28 03:00:00;5678.61599999
NE;NORDESTE;2022-03-28 03:00:00;10264.31699999
S;SUL;2022-03-28 03:00:00;8963.14100000
SE;SUDESTE;2022-03-28 03:00:00;36647.43600000
N;NORTE;2022-03-28 04:00:00;5623.36300000
NE;NORDESTE;2022-03-28 04:00:00;10213.47600000
S;SUL;2022-03-28 04:00:00;9105.50900000
SE;SUDESTE;2022-03-28 04:00:00;36754.17200000
N;NORTE;2022-03-28 05:00:00;5578.11599999
NE;NORDESTE;2022-03-28 05:00:00;9901.29699999
S;SUL;2022-03-28 05:00:00;9708.78900000
SE;SUDESTE;2022-03-28 05:00:00;38237.39200000
N;NORTE;2022-03-28 06:00:00;5311.39300000
NE;NORDESTE;2022-03-28 06:00:00;9675.18300000
S;SUL;2022-03-28 06:00:00;10696.45200000
SE;SUDESTE;2022-03-28 06:00:00;39811.26600000
N;NORTE;2022-03-28 07:00:00;5233.14999999
NE;NORDESTE;2022-03-28 07:00:00;10142.09200000
S;SUL;2022-03-28 07:00:00;11657.09000000
SE;SUDESTE;2022-03-28 07:00:00;41708.90300000
N;NORTE;2022-03-28 08:00:00;5464.89099999
NE;NORDESTE;2022-03-28 08:00:00;10780.54600000
S;SUL;2022-03-28 08:00:00;12351.71700000
SE;SUDESTE;2022-03-28 08:00:00;44257.90000000
N;NORTE;2022-03-28 09:00:00;5526.71400000
NE;NORDESTE;2022-03-28 09:00:00;10890.40200000
S;SUL;2022-03-28 09:00:00;12368.98700000
SE;SUDESTE;2022-03-28 09:00:00;45486.08399999
N;NORTE;2022-03-28 10:00:00;5579.30200000
NE;NORDESTE;2022-03-28 10:00:00;11002.01399999
S;SUL;2022-03-28 10:00:00;12656.88400000
SE;SUDESTE;2022-03-28 10:00:00;46588.24500000
N;NORTE;2022-03-28 11:00:00;5509.01800000
NE;NORDESTE;2022-03-28 11:00:00;10897.15200000
S;SUL;2022-03-28 11:00:00;12652.10900000
SE;SUDESTE;2022-03-28 11:00:00;46827.63300000
N;NORTE;2022-03-28 12:00:00;5375.89600000
NE;NORDESTE;2022-03-28 12:00:00;10708.24700000
S;SUL;2022-03-28 12:00:00;11635.45599999
SE;SUDESTE;2022-03-28 12:00:00;46422.33799999
N;NORTE;2022-03-28 13:00:00;5493.97600000
NE;NORDESTE;2022-03-28 13:00:00;11145.80199999
S;SUL;2022-03-28 13:00:00;12537.20900000
SE;SUDESTE;2022-03-28 13:00:00;47771.66600000
N;NORTE;2022-03-28 14:00:00;5726.33700000
NE;NORDESTE;2022-03-28 14:00:00;11797.94300000
S;SUL;2022-03-28 14:00:00;13377.48000000
SE;SUDESTE;2022-03-28 14:00:00;48915.79000000
N;NORTE;2022-03-28 15:00:00;5816.48500000
NE;NORDESTE;2022-03-28 15:00:00;11971.66999999
S;SUL;2022-03-28 15:00:00;13838.97500000
SE;SUDESTE;2022-03-28 15:00:00;49682.37900000
N;NORTE;2022-03-28 16:00:00;5824.86900000
NE;NORDESTE;2022-03-28 16:00:00;12008.42800000
S;SUL;2022-03-28 16:00:00;14296.30800000
SE;SUDESTE;2022-03-28 16:00:00;49784.90899999
N;NORTE;2022-03-28 17:00:00;5697.66400000
NE;NORDESTE;2022-03-28 17:00:00;11551.18400000
S;SUL;2022-03-28 17:00:00;14133.84099999
SE;SUDESTE;2022-03-28 17:00:00;47989.56599999
N;NORTE;2022-03-28 18:00:00;5636.22199999
NE;NORDESTE;2022-03-28 18:00:00;11977.44200000
S;SUL;2022-03-28 18:00:00;13935.75600000
SE;SUDESTE;2022-03-28 18:00:00;48965.42800000
N;NORTE;2022-03-28 19:00:00;5799.40399999
NE;NORDESTE;2022-03-28 19:00:00;11938.84200000
S;SUL;2022-03-28 19:00:00;14743.41299999
SE;SUDESTE;2022-03-28 19:00:00;49788.33000000
N;NORTE;2022-03-28 20:00:00;5932.54899999
NE;NORDESTE;2022-03-28 20:00:00;11949.93200000
S;SUL;2022-03-28 20:00:00;14100.05500000
SE;SUDESTE;2022-03-28 20:00:00;49539.52300000
N;NORTE;2022-03-28 21:00:00;6029.12999999
NE;NORDESTE;2022-03-28 21:00:00;12435.64200000
S;SUL;2022-03-28 21:00:00;13712.65399999
SE;SUDESTE;2022-03-28 21:00:00;48921.13500000
N;NORTE;2022-03-28 22:00:00;6066.13300000
NE;NORDESTE;2022-03-28 22:00:00;12284.95700000
S;SUL;2022-03-28 22:00:00;13038.15700000
SE;SUDESTE;2022-03-28 22:00:00;46937.43799999
N;NORTE;2022-03-28 23:00:00;6027.03400000
NE;NORDESTE;2022-03-28 23:00:00;11932.92999999
S;SUL;2022-03-28 23:00:00;11925.90800000
SE;SUDESTE;2022-03-28 23:00:00;44325.24500000
N;NORTE;2022-03-29 00:00:00;5922.02299999
NE;NORDESTE;2022-03-29 00:00:00;11455.21600000
S;SUL;2022-03-29 00:00:00;10994.26199999
SE;SUDESTE;2022-03-29 00:00:00;41871.08899999
N;NORTE;2022-03-29 01:00:00;5801.94400000
NE;NORDESTE;2022-03-29 01:00:00;11061.36700000
S;SUL;2022-03-29 01:00:00;10410.98900000
SE;SUDESTE;2022-03-29 01:00:00;39925.22100000
N;NORTE;2022-03-29 02:00:00;5672.39800000
NE;NORDESTE;2022-03-29 02:00:00;10861.39000000
S;SUL;2022-03-29 02:00:00;10011.60600000
SE;SUDESTE;2022-03-29 02:00:00;38734.05300000
N;NORTE;2022-03-29 03:00:00;5551.40299999
NE;NORDESTE;2022-03-29 03:00:00;10681.85099999
S;SUL;2022-03-29 03:00:00;9853.88400000
SE;SUDESTE;2022-03-29 03:00:00;38264.72899999
N;NORTE;2022-03-29 04:00:00;5454.94100000
NE;NORDESTE;2022-03-29 04:00:00;10651.69999999
S;SUL;2022-03-29 04:00:00;9933.57800000
SE;SUDESTE;2022-03-29 04:00:00;38354.23500000
N;NORTE;2022-03-29 05:00:00;5391.58600000
NE;NORDESTE;2022-03-29 05:00:00;10400.78099999
S;SUL;2022-03-29 05:00:00;10487.53600000
SE;SUDESTE;2022-03-29 05:00:00;39539.18399999
N;NORTE;2022-03-29 06:00:00;5172.98099999
NE;NORDESTE;2022-03-29 06:00:00;9914.95100000
S;SUL;2022-03-29 06:00:00;11384.89600000
SE;SUDESTE;2022-03-29 06:00:00;40918.24099999
N;NORTE;2022-03-29 07:00:00;5041.87000000
NE;NORDESTE;2022-03-29 07:00:00;10159.80600000
S;SUL;2022-03-29 07:00:00;12246.92600000
SE;SUDESTE;2022-03-29 07:00:00;42501.73099999
N;NORTE;2022-03-29 08:00:00;5265.45900000
NE;NORDESTE;2022-03-29 08:00:00;10794.99900000
S;SUL;2022-03-29 08:00:00;12885.48300000
SE;SUDESTE;2022-03-29 08:00:00;44367.96500000
N;NORTE;2022-03-29 09:00:00;5395.03700000
NE;NORDESTE;2022-03-29 09:00:00;11053.91299999
S;SUL;2022-03-29 09:00:00;12842.94600000
SE;SUDESTE;2022-03-29 09:00:00;45295.14700000
N;NORTE;2022-03-29 10:00:00;5457.45600000
NE;NORDESTE;2022-03-29 10:00:00;11128.62000000
S;SUL;2022-03-29 10:00:00;13098.79699999
SE;SUDESTE;2022-03-29 10:00:00;46196.46100000
N;NORTE;2022-03-29 11:00:00;5365.47200000
NE;NORDESTE;2022-03-29 11:00:00;11150.12100000
S;SUL;2022-03-29 11:00:00;13130.76700000
SE;SUDESTE;2022-03-29 11:00:00;46357.89599999
N;NORTE;2022-03-29 12:00:00;5266.01099999
NE;NORDESTE;2022-03-29 12:00:00;11105.89500000
S;SUL;2022-03-29 12:00:00;12181.38800000
SE;SUDESTE;2022-03-29 12:00:00;45946.09400000
N;NORTE;2022-03-29 13:00:00;5434.33700000
NE;NORDESTE;2022-03-29 13:00:00;11486.74299999
S;SUL;2022-03-29 13:00:00;13286.55400000
SE;SUDESTE;2022-03-29 13:00:00;47448.67400000
N;NORTE;2022-03-29 14:00:00;5708.26500000
NE;NORDESTE;2022-03-29 14:00:00;11878.70900000
S;SUL;2022-03-29 14:00:00;14331.42600000
SE;SUDESTE;2022-03-29 14:00:00;48785.97499999
N;NORTE;2022-03-29 15:00:00;5798.28900000
NE;NORDESTE;2022-03-29 15:00:00;12135.08199999
S;SUL;2022-03-29 15:00:00;14853.56900000
SE;SUDESTE;2022-03-29 15:00:00;49800.48299999
N;NORTE;2022-03-29 16:00:00;5765.67600000
NE;NORDESTE;2022-03-29 16:00:00;12084.57599999
S;SUL;2022-03-29 16:00:00;15397.53300000
SE;SUDESTE;2022-03-29 16:00:00;50034.93700000
N;NORTE;2022-03-29 17:00:00;5534.00299999
NE;NORDESTE;2022-03-29 17:00:00;11689.54300000
S;SUL;2022-03-29 17:00:00;15000.81499999
SE;SUDESTE;2022-03-29 17:00:00;48075.80600000
N;NORTE;2022-03-29 18:00:00;5621.97399999
NE;NORDESTE;2022-03-29 18:00:00;12150.98000000
S;SUL;2022-03-29 18:00:00;14738.90199999
SE;SUDESTE;2022-03-29 18:00:00;49413.88400000
N;NORTE;2022-03-29 19:00:00;5801.58899999
NE;NORDESTE;2022-03-29 19:00:00;12048.40299999
S;SUL;2022-03-29 19:00:00;15462.96699999
SE;SUDESTE;2022-03-29 19:00:00;50318.86699999
N;NORTE;2022-03-29 20:00:00;5769.47799999
NE;NORDESTE;2022-03-29 20:00:00;11949.95800000
S;SUL;2022-03-29 20:00:00;14834.93599999
SE;SUDESTE;2022-03-29 20:00:00;49995.09799999
N;NORTE;2022-03-29 21:00:00;5864.95400000
NE;NORDESTE;2022-03-29 21:00:00;12364.03499999
S;SUL;2022-03-29 21:00:00;14552.74000000
SE;SUDESTE;2022-03-29 21:00:00;49558.78200000
N;NORTE;2022-03-29 22:00:00;5945.81200000
NE;NORDESTE;2022-03-29 22:00:00;12330.72900000
S;SUL;2022-03-29 22:00:00;13946.31500000
SE;SUDESTE;2022-03-29 22:00:00;47596.15499999
